company_dunsum,avg_fed_contract,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_avg_fed_contract,top2_avg_fed_contract,top3_avg_fed_contract,top4_avg_fed_contract,top5_avg_fed_contract
68211283,56040.626,78736721,78519715,2022655,121360627,939243655,56040,56040,55975.5583333333,55973.355,55959.04
68228907,3836.06,109135561,106530462,364226055,17018487,83496471,3837.5,3834,3834,3833.25,3839.6
68250745,4570,796927499,832426782,786454462,804428097,167297402,4570,4569.4,4566.99,4566.5,4565
68295815,120139.82,824669274,943587139,106722606,800197287,65182370,120129.733333333,120150,120031.706666667,120000,120000
68514251,881745136.915,1317601,848028494,148983229,788154529,845451228,776670502.003333,1410900345.12833,349484893.785,318128644.238333,244647839.334
68678788,NA,,,,,,,,,,
68685692,93619.8333333333,796101426,34486910,800028230,958031742,2543239,93617,93665,93512.8,93458.9775,93450
68688522,19566.158,792678781,13550242,111069881,15255776,69039022,19566.9866666667,19562.6666666667,19571.2966666667,19550,19548.25
68691195,9268.452,780421038,159951060,1818264,79877833,967575718,9267.5,9266.6666666667,9272.71,9264,9274.2666666667
68691609,745646.876666667,40990913,88156708,14742014,831017848,8924029,745710.73,745762,746301.858333333,744553.126666667,744276.456666667
68701713,5343.25,75719211,962349127,118216506,809039910,99289886,5342.745,5344.89,5346,5337.5,5350
68704485,27862.2016666667,17651712,77331325,603012464,79183760,610959467,27861,27864.1,27829.06,27902.98,27905.2
68704576,26982.8066666667,61076857,782029342,80490584,10727660,68709575,26982.5425,26975,27000,27000,26956.225
68709575,26956.225,33159125,782029342,58215778,61076857,68704576,26951.6,26975,26934.96,26982.5425,26982.8066666667
68760136,6531,14804172,135528821,191346506,189252067,830702846,6528.75,6533.7666666667,6533.9925,6525,6537.5
68979256,255539.48,59698733,2939064,6016547,153476226,105505866,255750,255860.264,255885.892,254974.068333333,254911.99
68982594,14854.15,607698888,75225573,198627978,117975974,146850255,14853.5,14853.05,14851.52,14850,14862.8966666667
69005304,2625.5,7813140,15073191,966665346,58167842,963886457,2625,2619.8466666667,2632.2,2633.75,2615.11
69020774,14177.3333333333,199623596,831263640,154501423,53291415,9722265,14178.8,14181.16,14173.12,14196.572,14156.33
69024354,62666.9116666667,119514144,933586497,8937641,832391861,73663247,62660.64,62660,62691.7975,62735.67,62584.59
69029635,7797.95,805599359,962718206,77964380,149250016,1669464,7800,7800,7800,7800,7794.99
69039022,19548.25,15255776,52448289,13550242,45610110,68688522,19550,19538.28,19562.6666666667,19531.305,19566.158
69046779,24891.6666666667,828392436,11054145,11036683,8196032,23380009,24897,24899.2733333333,24900,24874,24869.25
69051241,41714.6666666667,23183671,2149508,183199660,40753410,81953544,41707.45,41741.9333333333,41682.5,41680,41808.254
69217037,8325,786094003,187943100,85172005,95080131,788219330,8324,8323.885,8323.5,8323,8320
69293090,154551.135,969765333,186641259,116207978,606232080,78735205,154603.18,154473.92,154392.876666667,154723.285,154369
69296663,79800,142290530,929022028,109366042,43774181,172205267,79784.07,79822.88,79724.2266666667,79648,79641
69298602,692765.356666667,808364058,121353127,48985691,127952583,829721138,690072,690000,696261.67,698060.196666667,698150.205
69301877,11312.2233333333,140324406,957470701,44487739,785802786,138824813,11316.5,11300,11300,11300,11298
69649643,13702.65,4469797,132413167,76244904,189135846,3899994,13710.9,13692.18,13691.93,13690.49,13716.6
69691967,55000,620822304,800580594,101410413,884807959,605375906,55000,54995,54976.5633333333,55067.5333333333,54928
69882108,1356629.5,58126640,19907935,11856846,617615997,134345326,1357208.71666667,1359268.114,1360785.06,1352324.48,1361867.02
69884849,0,2176428,130058340,138552133,186799409,362000275,0,0,0,0,0
69890911,350905.93,20083697,143168263,6418933,840016109,784995503,351227.6775,351397.14,351430.85,350000,349901
69894707,8291673.62666667,153245857,809899784,64271570,144394640,601627875,8248199.33333333,8243155.74,8216217.395,8181366.56,8160023.25
69896165,61215.61,798966636,800166969,44701126,33054784,849350145,61225,61236.255,61116.6666666667,61350,61061.995
69896884,38769.36,7977887,103302345,196298129,961857786,11539178,38752.11,38746.4,38746.05,38800,38737.5133333333
69897031,8805.1433333333,78666281,9522694,197438021,46345583,147677319,8801,8815.305,8822.96,8825,8785
70091223,6555.52,11082468,143310675,1113968,929956050,92412758,6554.976,6554.5,6559.72,6551,6550
70093500,24089.75,961003720,154800551,618189443,362676509,829376529,24094.58,24081.1216666667,24080.04,24100,24100
70279872,33325,189741390,2373637,625123257,92218213,11439346,33308.625,33354.4625,33365.82,33370.425,33375.3333333333
70280771,144791,838596489,143488448,868295411,159992981,63145254,144815,144850,144930,144953.35,145026.03
70281530,13977.5,10023542,134139174,3304284,54007823,10527179,13975.275,13983.46,13990,13990.245,13958.75
70284146,11442,101292944,790761543,11828258,360640734,826027364,11441.6666666667,11441.59,11444,11440,11439.54
70285432,8914108.25,791039329,193346116,361114437,58230637,2386274,8885335,8990977.96666667,9012869,9066321.29333333,8760776.70833333
70413489,-508999,830928045,51637932,153911474,139627525,791684780,-506845.59,-439126.685,-606029.76,-370153.53,-360589.08
70569652,28950.4466666667,137353160,2513844,829150333,804309768,138183702,28948,28945,28944,28937,28935.79
70570551,7663.24,136938466,144830952,175281013,606185072,78537606,7660,7660,7667.5,7669.4375,7654.68
70572391,NA,,,,,,,,,,
70585153,4940,796490584,49447832,78853242,133551791,22399612,4940,4940.8,4945,4945,4945.04
70593587,NA,,,,,,,,,,
70860908,160893.556666667,2355022,56289721,62302112,11302288,929804102,160804.426666667,160762.89,160685.548,161105.36,160675.25
70954094,NA,,,,,,,,,,
70966341,311937.172,175931687,78508346,176488646,832834043,42451981,312031.883333333,311839.29,311774.884,311672.853333333,311518.1
71013379,657397.508333333,53462326,2349256,602750762,828070370,555646830,657028.666666667,657846.218333333,658100,658194.613333333,656277.4625
71033880,4237874.50666667,805662173,825560733,42266270,97779698,809571375,4229153,4226974.66,4223883.21,4218416.12,4258679.89833333
71170963,-2607.41,603769092,85635761,807174276,802309505,603970708,-2656,-2550,-2526.12,-2695,-2502.18
71176457,25349913.0483333,966423352,9469768,91645606,194498528,964216675,25340978.4583333,25254400,25248989.945,25789587.37,26305738.1083333
71179246,98516,91125695,75431536,129609215,99730454,947766333,98510.7,98537.024,98473.35,98409,98381
71182679,17798.4666666667,27682864,140647012,809961154,180689242,830076886,17800,17807.3,17789.535,17780.2833333333,17823.5
71183214,29725.515,11372224,961917759,59349860,12641031,833079150,29743.5,29707,29744.87,29746.1483333333,29694.86
71450068,16361.74,126834014,805623084,171458453,10903318,5068861,16364.535,16352.6,16373.09,16350,16347.625
71457964,1537362.46833333,829825087,99288102,964475776,131699167,106539513,1539121.49,1543547.08166667,1544273.265,1530191.622,1547908.31333333
71463970,9949,113092857,13373790,67518092,11657830,968427232,9945,9944.5,9955.192,9958,9940
71541614,2655464.85,790750462,52819013,2185957,95344755,628068686,2657048.665,2650112,2661099.6,2640909.005,2676998.645
71611735,215604.973333333,829087720,2524288,6364434,961255916,621649222,215547.866666667,215775.983333333,215874.254,215915.435,215257.16
71619878,667025.323333333,829695084,783037237,626694835,2569093,360984830,667291.873333333,667332.4,666497.87,666366.001666667,666341.678333333
71630078,50746.5,78144326,128958928,965785400,199286506,1663566,50748.5066666667,50729.575,50675.83,50672.98,50845.064
71769918,15685.6,29286150,106542665,4176434,74705559,79094878,15684.1,15687.806,15681.37,15679.44,15692.36
71784123,17955,826404449,941112377,76690122,837648955,122253784,17956.4,17958,17949.95,17964.81,17968.4133333333
71848100,27600,20628010,807896121,796499747,112603639,186955246,27595,27590,27615,27578,27555.706
72149557,107873,830715400,55115198,926453077,2277721,12895066,107950,107769.67,108000,108036.78,107628.5775
72450831,NA,,,,,,,,,,
72573269,20537724.3533333,39274332,782053516,610557899,68715424,88222757,20424794.74,20335335.7316667,20221578.975,20192696.792,20135663.79
72700198,2494665.53166667,941522831,623889909,187560545,612706465,809648244,2494788.37166667,2496830.482,2487516.27,2486669.63,2503279.67
72702715,353172.761666667,2157782,150596419,361776243,826927050,56607708,353481.735,353591.413333333,353803.535,353945.353333333,354026.192
72708100,8757.575,101699957,4258508,834515434,883669822,807828228,8757.42,8755,8754.6666666667,8754,8751.43
72713696,7902.8333333333,943801431,81979759,603604112,167135933,962368353,7900,7900,7899.73,7906.515,7906.6666666667
72720675,4970.7133333333,3854619,152591830,605055300,48160423,830992090,4971.05,4970.07,4971.825,4969,4974.87
72925642,2094475.215,181079872,59470927,609232418,69341972,803733336,2091015.6425,2098654.66666667,2086114.9,2085891.67,2083911.96
72996809,21281642.8616667,555570576,800190126,18619986,85505951,25187001,21305815.254,21226306.24,21165896.8116667,21416015.8283333,21462485.925
73136975,5000,833258663,965309172,12298886,143845761,809619005,5000,5000,5000,5000,5000
73203254,24474.1466666667,14623581,78727030,7910417,89213664,116271099,24474,24470,24499.42,24499.515,24500
73288888,506.94,2190528,87616314,807862375,962656935,197522659,506,504,511.41,500,500
73510252,12679.32,848989570,614345809,188803410,98642697,808344779,12686.08,12692.83,12700,12656,12653.995
73663247,62584.59,789111697,831813667,933586497,119514144,69024354,62573,62519.94,62660,62660.64,62666.9116666667
73668386,22787.832,147431522,2152809,802685453,85669638,786169524,22791.46,22796.5175,22775.91,22800,22800
73680126,780739.41,615710196,18421227,14719061,607297988,827714507,779700,778936.844,778469.263333333,783570.511666667,784902.673333333
73702289,25504.2,789875556,966296159,963448878,198537359,98231298,25500,25500,25500,25509.35,25531.24
73734584,6495,55555561,90073722,197440100,99480402,793460940,6495,6495,6497.7,6497.9416666667,6498
73736167,809.06,828861760,2388833,791153476,803089155,50543313,814.915,802.125,816,816.6666666667,800.12
73739682,1550993.006,557256547,106539513,8919813,40586302,153890272,1552148.84,1547908.31333333,1555204.91666667,1556285.89666667,1557009
73746000,13741.75,84779086,834953200,8500159,79986480,47157701,13745,13737.345,13736.75,13747,13747.25
73759045,1281615.51166667,107175358,832028703,828740824,804894611,144818981,1280316.83,1279277.355,1284258.33333333,1284748.055,1278264.79
73759706,13956.6666666667,64841380,963398149,361452121,10527179,119041168,13956,13957.37,13958.46,13958.75,13953.88
73760795,3244.38,800547916,86003852,5438890,113248384,873018535,3245.5,3245.9,3241.205,3248,3248.6
74213112,NA,,,,,,,,,,
74233821,-23157.5,786538561,929279029,884932633,868495052,55911580,-23253.79,-22666.48,-22600.53,-22576.6666666667,-22394.33
74352667,898785.903333333,78837139,964294813,189737810,16629185,964983659,898670.61,896932.805,902659,902903.5675,892241
74660580,-54365.82,53516568,44419237,101913833,40073699,926888223,-54002.56,-53276.91,-56324.36,-52000,-58356.9
74671996,NA,,,,,,,,,,
75001420,3819824.5,939241584,89107643,162764000,79478913,78200995,3818100.03333333,3824894.49,3812145.655,3861119.305,3777951
75013938,670106.982,14706365,50573450,145452954,2360535,791340693,670172.713333333,670234.085,671297,671551.45,668431.78
75136283,30394.065,611603457,622659530,807096099,960828358,78688285,30352.7733333333,30444.1233333333,30342.2833333333,30447.88,30324.5833333333
75139717,163896.4,69057115,625163639,796892409,807040258,67385393,163923,163983.275,163635.916666667,163583.1,164325.908333333
75143230,22889.3533333333,116208984,23956266,157021242,61049367,828532791,22877.26,22916.032,22861.49,22919.098,22857.2166666667
75150847,29241.8333333333,11924335,70282561,609531983,79248545,189246791,29240.15,29250,29250,29232,29265.42
75157461,NA,,,,,,,,,,
75160499,101672.916666667,150565083,110341133,788495034,136356024,5933437,101816.6,101501.825,101421.53,101930,101375
75162990,2224871.47166667,124191292,144993750,802266218,14151732,168021850,2231003.59,2214754.96333333,2200000,2251697.18,2253096.99166667
75168807,32918.755,5161963,147021836,247871171,5373089,196169320,32916.5833333333,32900.7,32900,32897.87,32948.67
75182915,200506.095,791360399,160033205,128332843,110046971,14222033,200557.791666667,200601.108,200705.168333333,200926.3275,200952.224
75211362,2407197.80833333,131901386,2543163,62021639,614745482,160975009,2393157.87,2425194.41333333,2427017.785,2435791.268,2376440.035
75420901,43443.5783333333,878915701,125724112,969959043,23300127,614589237,43442.68,43483.5,43400,43488.44,43375
75429241,2229.5,112933817,21627695,946621273,867933892,11415296,2227,2225,2225,2240,2241.6
75431536,98537.024,71179246,91125695,129609215,99730454,947766333,98516,98510.7,98473.35,98409,98381
75434779,20215.846,604631809,38350351,878628007,132076162,967488987,20207.1375,20228.98,20200,20240.1666666667,20191.09
75440149,4761.955,969536031,808344209,17448817,131094781,11202033,4761.6666666667,4764,4765,4758.6,4766.15
75447396,2400,93726107,785145371,827050662,966103124,831806299,2400,2400,2400,2400,2400
75484204,10078722.9066667,187834502,836342006,190451104,153880778,601242910,9931718.52166667,10267576.0633333,9828787.24333333,10412847,9728756.61833333
75491431,6133,38909789,966893351,49234987,826845328,149784543,6132,6131.2,6135,6137.5,6125
75497941,5375,809827384,78388353,5083209,621643746,150282309,5375,5375,5374.3666666667,5375.88,5372.85
75499970,NA,,,,,,,,,,
75501759,64379.55,152722773,809790017,969547004,968052519,867795684,64328.48,64314.5,64304.5,64304.21,64455.5
75522102,27312.5,47335922,791201044,622818664,121260777,40200599,27310,27302,27325.1225,27328.79,27295.812
75523811,367125,81466849,926335209,139396779,804914265,2137297,367432.713333333,367535.886666667,366650,367691.5,366415
75525899,832.125,58165002,1486778,969634091,803089155,791153476,825,840,845,816.6666666667,816
75535450,22317.5,38250353,25027512,187170787,847207438,805224016,22321.59,22302.09,22300,22300,22335
75536946,-114412.978,606084770,73252322,15706877,809550593,790551154,-116029.915,-118437.396666667,-118571.2,-110068.066666667,-120042.16
75542100,18604.6666666667,36822724,84610070,49444933,186008108,99509940,18600,18592,18624,18629.2,18578.27
75543033,160,112612528,796494693,162336416,186636221,797473530,159.5,162.5,165,150.1,150
75544478,119022.405,103286126,809163319,785150991,103473091,964843481,119009,119238,119268,119290.43,119304.8625
75601232,NA,,,,,,,,,,
75818075,2889782.63,806431958,52191723,126925267,154764257,106173672,2885761.70333333,2896838.17166667,2878463.1875,2902278.2125,2867752.432
76130595,239650.39,968796495,52204864,162309371,181781340,938657004,239990,240027.7475,239151,239149.01,240214.784
76134076,109781.9575,65641409,947569307,828531843,612042523,876331075,109756.774,109819.242,109743.141666667,109734.75,109848
76294834,6646550.62,17711888,780714853,150587194,197970593,85634335,6635072.16,6592781.19166667,6591034.18166667,6726358.53,6745186.69166667
76339428,30304.41,119479033,53542726,133509385,78688285,1551308,30293.21,30320,30287.5,30324.5833333333,30280
76527220,414133.298333333,828397872,801352712,825821754,64352131,627061468,413054.786666667,412656.72,411757.154,416567.408333333,416595.742
76668458,279543.175,794104872,116274598,37175700,808673131,963138198,279522.54,279844.17,279020.875,279006.2,280238.666666667
76679133,1464559.67666667,79308359,622953610,124365243,81509838,619719693,1464877.64,1459154.815,1471865.585,1472206,1473992.45666667
