company_dunsum,product_count,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_product_count,top2_product_count,top3_product_count,top4_product_count,top5_product_count,top1_jaccard_distance,top2_jaccard_distance,top3_jaccard_distance,top4_jaccard_distance,top5_jaccard_distance
10893738,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
147016075,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
808649367,3,113240563,1885953,968852749,58317863,790761543,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
128161507,3,14623995,838089597,54321898,188570626,76782366,3,4,1,1,1,0.5,0.6,0.6666666667,0.6666666667,0.6666666667
189187545,2,7821085,828679253,196349492,192060796,189154149,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
1903137,2,788566412,962480047,90603700,78975807,78468018,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
162311190,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
2144145,15,58311945,187560545,91213041,107952454,783638026,17,19,11,8,16,0.5454545455,0.5833333333,0.6315789474,0.6470588235,0.652173913
621593177,1,76782366,785141719,609531983,132829909,144452836,1,1,1,1,1,0,0,0,0,0
101776490,3,835695461,1775089,831858647,107257359,2483832,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
1484948,1,2158202,956733497,1599786,809968902,1220060,1,1,1,1,1,0,0,0,0,0
76694892,9,75719211,75431940,26728648,9893934,803784537,2,2,2,3,3,0.7777777778,0.7777777778,0.7777777778,0.8,0.8
835129909,2,148253318,127809452,1288364,20282419,21717681,2,2,2,2,2,0,0,0,0,0
113168686,1,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
138619452,3,176329795,120929117,167072813,134614411,173765264,2,2,4,1,1,0.3333333333,0.3333333333,0.6,0.6666666667,0.6666666667
178996203,1,5690636,809182173,56438872,185665692,71044556,1,1,1,1,2,0,0,0,0,0.5
2165314,1,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0,0,0,0,0
6164627,1,618991413,800028230,784809993,161162995,803757913,1,1,1,1,1,0,0,0,0,0
75139717,1,60522471,89116974,78264637,189609915,65182370,1,1,1,1,1,0,0,0,0,0
11375011,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
612799734,4,801371365,83739263,618991413,800028230,828118484,5,1,1,1,1,0.7142857143,0.75,0.75,0.75,0.75
1666593,2,46338463,20578464,1979954,117941695,2175123,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
932213895,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
56289721,6,11331824,2523629,113071609,67374140,1773399,2,3,3,4,4,0.6666666667,0.7142857143,0.7142857143,0.75,0.75
53339511,11,133500921,71179246,57412959,54901376,63160584,10,5,5,5,5,0.7647058824,0.7692307692,0.7692307692,0.7692307692,0.7692307692
96113340,2,192344265,848510228,184763290,805184181,39655824,2,2,2,2,2,0,0,0,0,0
460000318,1,173293994,169932535,70941877,130471576,42646877,1,1,1,1,1,0,0,0,0,0
824916787,3,929022028,102975448,614929834,798759700,73366119,2,2,2,2,3,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.5
3854528,1,75319848,186579173,801390191,1655984,828370507,1,1,1,1,1,0,0,0,0,0
73521101,2,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
79328811,2,801352712,782430560,175357672,612907159,130148997,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
627309594,1,828516257,94626921,144395381,140757589,53397386,1,1,1,1,1,0,0,0,0,0
962768912,1,805691628,10726572,620596432,147980234,78444492,1,1,1,1,1,0,0,0,0,0
42980933,1,27005883,11761780,622680569,96347851,791552222,1,1,1,1,1,0,0,0,0,0
175122233,1,143490436,78735402,4136479,69892405,61797999,1,1,1,1,1,0,0,0,0,0
364208025,2,1914381,840289946,56830797,869454173,126651632,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
840499052,6,140757399,32284619,194511994,63134175,18359609,3,5,5,5,9,0.5,0.625,0.625,0.625,0.6363636364
946750718,1,800436268,118870216,830782749,826401932,29107505,1,1,1,1,1,0,0,0,0,0
84779086,2,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
79488411,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
961536401,1,88000315,69929842,18287552,602665775,139625417,1,1,1,1,1,0,0,0,0,0
844726831,1,786629352,131197915,171370674,50573591,828183488,1,1,1,1,1,0,0,0,0,0
199077561,1,932838519,198627978,957270739,4074261,126959774,1,1,1,1,1,0,0,0,0,0
801218087,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
602892692,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
118126767,1,620387790,64869993,94939824,2013522,2334084,1,1,1,1,1,0,0,0,0,0
783747251,1,620473244,64675833,121540038,78795869,129540642,1,1,1,1,1,0,0,0,0,0
21533653,2,807919527,844960174,88665393,56701915,90161188,2,2,1,1,1,0,0,0.5,0.5,0.5
198537383,2,116342812,36184620,78804710,92870559,25185322,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
785012712,9,176329795,108656877,120929117,112790712,603745204,2,2,2,8,3,0.7777777778,0.7777777778,0.7777777778,0.7857142857,0.8
50465199,1,6257448,163205524,45655206,186874348,78713013,1,1,1,1,1,0,0,0,0,0
48384143,1,159685437,968969514,804627250,828061254,786767046,1,1,1,2,2,0,0,0,0.5,0.5
82354866,1,964533876,796477222,104329078,150780674,94982386,1,1,1,1,1,0,0,0,0,0
44611812,2,192344265,848510228,184763290,805184181,39655824,2,2,2,2,2,0,0,0,0,0
160402082,4,72704224,41138939,795925911,134762934,193287968,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
117342790,1,5212343,17772240,119176253,830780503,23223791,1,1,1,1,2,0,0,0,0,0.5
2495724,2,806710588,63455190,152056029,784116691,945837219,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
26206149,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
957460280,1,76782366,785141719,609531983,132829909,144452836,1,1,1,1,1,0,0,0,0,0
967023649,1,928918812,135230154,153630694,76294834,195953922,1,1,3,32,38,0,0,0.6666666667,0.96875,0.9736842105
137055179,2,969437094,362185451,69543627,145124025,6798037,1,1,1,2,3,0.5,0.5,0.5,0.6666666667,0.75
34370049,1,960047186,602081101,8954661,2289338,52191590,1,1,1,1,1,0,0,0,0,0
829713499,1,962592424,78544034,796905896,828977319,373139427,1,1,1,1,1,0,0,0,0,0
4996112,3,788566412,90603700,78975807,968881271,78468018,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
825396893,1,78470906,173169160,181064114,119839082,76827773,1,2,2,3,6,0,0.5,0.5,0.6666666667,0.8333333333
39839683,2,7651292,81953544,143525082,780058116,105166487,2,2,2,2,3,0,0,0,0,0.3333333333
11744471,1,149510914,847327426,791792583,11716826,51324408,1,1,1,1,1,0,0,0,0,0
610109675,1,122708683,72260032,55189732,160348731,118727283,1,1,1,1,1,0,0,0,0,0
929669869,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
883538316,1,122279094,183610237,85635761,783422819,2272045,1,1,1,1,2,0,0,0,0,0.5
18421227,3,602975120,153672964,99851016,969675123,150282309,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
147900872,1,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0,0,0,0,0
1582766,1,78280065,21101478,8962912,2022721,11519113,1,2,6,22,87,0,0.5,0.8333333333,0.9545454545,0.9885057471
43275429,4,147425086,75001420,6019780,133100011,1949916,3,4,4,2,2,0.25,0.4,0.4,0.5,0.5
58980459,2,53381612,967624347,948834747,164573102,65516288,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
4250858,1,79087780,186626573,69890200,78313981,45790383,1,1,3,8,19,0,0,0.6666666667,0.875,0.9473684211
145014242,2,1949684,622920353,187644138,612901207,51220572,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
173233511,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
279927602,10,141543061,2162758,830214875,113071609,106632750,6,2,8,3,4,0.7692307692,0.8,0.8,0.8181818182,0.8333333333
11239167,2,1776418,179710822,618991413,784101243,603167706,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
26032268,3,88222757,42860143,5574330,243651288,251476669,3,3,1,1,1,0.5,0.5,0.6666666667,0.6666666667,0.6666666667
153880778,2,827578589,181157256,966696445,131059086,967680294,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
964290969,2,626949481,132075388,196910603,181761438,830575101,2,2,3,3,1,0,0,0.3333333333,0.3333333333,0.5
2320455,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
556746774,1,6918353,3418308,42710376,618964530,618397269,1,1,1,1,1,0,0,0,0,0
79344312,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
95246112,1,76782366,785141719,609531983,132829909,144452836,1,1,1,1,1,0,0,0,0,0
4048013,1,62978010,800580594,795952852,621412506,140703641,1,1,1,1,1,0,0,0,0,0
132076162,4,13373790,148733467,8280344,165008199,2006021,2,2,2,3,3,0.5,0.5,0.5,0.6,0.6
78339044,6,519997550,49606445,782677426,2182228,861004349,9,2,7,3,3,0.5,0.6666666667,0.7,0.7142857143,0.7142857143
964822758,2,144280088,106931488,51229602,804684207,44141757,2,2,2,2,2,0,0,0,0,0
71618557,4,616478744,114715266,180689242,103390717,967489019,4,4,2,2,2,0.4,0.4,0.5,0.5,0.5
63248207,2,612710574,10892974,4042177,53381612,172030350,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
115993297,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
14004597,1,52901469,102874034,65641409,1368026,830009739,1,1,2,2,2,0,0,0.5,0.5,0.5
806030706,1,607619301,868489571,187834502,1721252,795360486,1,1,1,1,2,0,0,0,0,0.5
793500757,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
150565646,1,804788268,89749188,612539135,2163178,11478401,3,3,1,3,1,0.6666666667,0.6666666667,1,1,1
361629145,4,175362375,38593414,825508369,5070719,119606312,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
125123125,1,834569816,10727660,809132140,876331075,182158873,1,1,1,1,1,0,0,0,0,0
41711313,1,807902143,827455192,793422213,615422995,144749392,1,1,1,1,1,0,0,0,0,0
157291071,2,54321898,968913942,188570626,806750386,2227478,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
185665692,1,5690636,809182173,56438872,178996203,71044556,1,1,1,1,2,0,0,0,0,0.5
626597368,1,97593490,19475628,831813667,19992424,7575160,1,1,1,1,1,0,0,0,0,0
101695757,22,868042243,68691609,53547238,2333870,107582835,23,27,27,18,18,0.6363636364,0.6388888889,0.7105263158,0.75,0.75
103195251,5,183199660,180529000,787071653,55342690,153249859,2,2,2,2,2,0.6,0.6,0.6,0.6,0.6
783266950,10,803754423,69897031,18810275,5438890,806626248,2,3,4,5,13,0.8,0.8181818182,0.8333333333,0.8461538462,0.85
48990310,1,161100326,205556538,364470831,968575097,139119759,1,1,1,1,1,0,0,0,0,0
90815077,2,148207301,1986702,88000315,69929842,3219615,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
76695113,13,144638434,80614589,2339885,11539178,968456103,5,10,10,11,24,0.6153846154,0.7222222222,0.7894736842,0.8,0.8064516129
179570403,1,884932633,193238664,154052245,75544478,618753768,1,1,1,1,2,0,0,0,0,0.5
107250417,2,137197096,603046210,1885953,968852749,58317863,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
849580410,4,933945248,37028524,47421003,147677277,809887164,3,3,3,3,5,0.6,0.6,0.6,0.6,0.7142857143
965427599,2,144556222,757122424,624993593,607710873,186139903,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
155061257,6,614830169,1954387,96863055,42377262,167246326,3,12,9,2,2,0.5,0.6153846154,0.6363636364,0.6666666667,0.6666666667
60335015,2,620387790,64869993,94939824,2013522,2334084,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
828480595,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
361998060,1,962592424,78544034,796905896,828977319,373139427,1,1,1,1,1,0,0,0,0,0
197139140,4,8138625,116452546,16403353,32758526,78302097,2,3,3,3,3,0.5,0.6,0.6,0.6,0.6
52956729,2,81748142,832712322,77306645,87626917,87280806,1,1,2,2,3,0.5,0.5,0.6666666667,0.6666666667,0.75
81022373,1,869556691,89957211,605750991,16490562,2483345,1,1,1,1,2,0,0,0,0,0.5
965459519,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
802858899,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
24860046,1,6398168,154281869,54874425,808195361,2322071,1,1,1,1,1,0,0,0,0,0
129313271,1,120250357,150768562,782959923,69236297,34987663,1,1,1,1,1,0,0,0,0,0
3681954,2,616385667,76782366,785141719,609531983,132829909,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
5987268,4,960215085,958167942,175930296,788495034,799416169,4,5,15,1,1,0.6666666667,0.7142857143,0.7333333333,0.75,0.75
828945738,1,843957650,791529308,188549369,809571375,618367429,2,2,8,9,24,0.5,0.5,0.875,0.8888888889,0.9583333333
807109272,28,78342365,557479094,65799991,175892251,839800661,40,30,28,65,14,0.64,0.6511627907,0.6666666667,0.7083333333,0.7272727273
626115872,1,129534850,15194546,197539310,929187425,832976562,1,1,1,1,1,0,0,0,0,0
961641532,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
92658152,5,879322667,926367939,27518640,88665393,56701915,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8
64849870,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
943585893,2,106530462,15159932,964497585,50720853,53060810,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
1631761,1,6257448,163205524,45655206,186874348,78713013,1,1,1,1,1,0,0,0,0,0
1818012,118,61079273,64465503,64299332,71619878,968904698,139,67,99,48,132,0.5561797753,0.6496350365,0.6927710843,0.703125,0.7244897959
48800353,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
144396207,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
26485631,1,621225598,807639844,5629285,32765190,792535937,1,1,1,1,1,0,0,0,0,0
69890911,4,69057115,71457964,969540751,69896165,64366065,3,3,4,4,4,0.25,0.25,0.4,0.4,0.4
806253402,9,1773399,962538406,2198653,2523629,2170876,4,7,3,3,15,0.7,0.7692307692,0.8,0.8,0.8
41553769,2,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
47421003,3,121353127,19804678,37028524,849580410,142006928,2,3,3,4,4,0.3333333333,0.5,0.5,0.6,0.6
57770687,1,59640651,14866070,805666208,9532394,103995051,1,1,1,1,1,0,0,0,0,0
53507968,3,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
161663844,2,616381794,122682917,77544922,187969915,828343736,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
362905069,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
118480599,10,601627875,83346965,148968634,175515774,830429622,3,8,5,11,12,0.7,0.7142857143,0.75,0.7647058824,0.7777777778
196353838,4,131362733,14719061,33723990,833145480,140784443,2,2,2,2,6,0.5,0.5,0.5,0.5,0.5714285714
53524336,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
791143972,2,2362770,48821946,1772060,4389318,788852288,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
132347423,3,808473354,829384192,72956568,194014775,808673131,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
126857221,1,799813121,92337104,957044357,77489128,604613302,1,1,1,1,1,0,0,0,0,0
829383954,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
190496109,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
938257586,3,192336274,48904361,80549942,962436296,960412435,2,2,2,3,3,0.3333333333,0.3333333333,0.3333333333,0.5,0.5
34486910,1,801105271,825209328,968345467,78816693,613855873,1,1,1,1,1,0,0,0,0,0
830755539,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
119568793,1,938971041,1599406,1717040,99418089,61581922,1,1,1,1,1,0,0,0,0,0
787716901,3,194912846,5036025,97420376,46629424,170780295,2,2,2,2,3,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.5
150145964,2,53381612,164573102,65516288,138782797,5950584,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
790753748,2,173361601,173695917,965525434,40794732,161248950,2,2,2,2,2,0,0,0,0,0
1737949,2,618004584,884751447,155423924,101429553,8014165,2,2,2,2,3,0,0,0,0,0.3333333333
783737104,1,784205507,624568890,2049880,9702424,54050356,1,1,1,1,1,0,0,0,0,0
958004517,1,786629352,131197915,171370674,50573591,828183488,1,1,1,1,1,0,0,0,0,0
64366065,4,69057115,71457964,40841306,969540751,69896165,3,3,6,4,4,0.25,0.25,0.3333333333,0.4,0.4
78853242,1,805125630,612539135,2163178,11478401,2300051,14,1,3,1,5,0.9285714286,1,1,1,1
106514805,3,93019953,3253788,175965206,790297019,24715182,2,3,1,1,1,0.3333333333,0.5,0.6666666667,0.6666666667,0.6666666667
829912414,1,71986590,53516568,607993826,958989550,960258536,1,1,1,1,1,0,0,0,0,0
135948297,1,809042174,79396844,79542016,135769078,968978424,1,1,1,1,2,0,0,0,0,0.5
806933284,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
4469300,2,130458479,788495034,105298611,964449495,175096619,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
884364530,1,620473244,64675833,121540038,78795869,129540642,1,1,1,1,1,0,0,0,0,0
878029719,2,12705963,3567125,625345769,803625342,63956270,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
7976210,1,957364771,185971996,799711929,28281020,965961860,1,1,1,1,1,0,0,0,0,0
45790383,19,76681238,45782596,11121563,809174175,147590186,14,9,4,5,5,0.7777777778,0.7826086957,0.7894736842,0.8,0.8
135057938,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
809068661,4,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
786965876,1,790761543,837769124,48755628,59513960,153222026,1,1,1,1,1,0,0,0,0,0
118125678,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
56354640,26,189359677,796036473,602990129,832738806,150587194,13,11,6,17,39,0.7419354839,0.7666666667,0.7692307692,0.7714285714,0.7735849057
67980730,3,175511864,72704224,1903038,795925911,134762934,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
610339723,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
827970067,3,78275907,618272038,101719102,1452341,797901522,4,4,4,2,2,0.25,0.25,0.25,0.3333333333,0.3333333333
1793009,4,1665322,45255726,173757246,54321898,188570626,2,3,3,1,1,0.5,0.6,0.6,0.75,0.75
958108599,1,620473244,64675833,121540038,78795869,129540642,1,1,1,1,1,0,0,0,0,0
12167511,2,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
142984124,2,28432847,76690122,62978010,800580594,795952852,2,2,1,1,1,0,0,0.5,0.5,0.5
6756662,1,966492170,831458513,171472306,140645123,2913569,1,1,1,1,2,0,0,0,0,0.5
72649791,2,877633073,868154063,932838519,198627978,957270739,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
879118094,3,617060983,964338131,141921135,11570967,99403511,3,1,1,1,1,0.5,0.6666666667,0.6666666667,0.6666666667,0.6666666667
75523811,1,41603077,102512717,14932736,91745729,37915055,1,1,1,1,1,0,0,0,0,0
198534666,1,795729193,621526719,8646239,78499784,169199564,1,1,1,1,1,0,0,0,0,0
78736892,2,52819013,829384192,52091097,72956568,932175722,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
797051815,10,608467531,175930296,69373090,26157235,790470749,7,15,13,22,14,0.5833333333,0.6111111111,0.6470588235,0.6666666667,0.6666666667
789288503,1,801352712,782430560,612907159,40006012,787060685,1,1,1,1,1,0,0,0,0,0
877477604,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
808409473,4,132076162,70854070,154590330,173765264,103202859,4,1,1,1,1,0.6666666667,0.75,0.75,0.75,0.75
830139304,1,827853529,52946894,116452546,625478813,612539135,1,1,3,3,1,0,0,0.6666666667,0.6666666667,1
145454182,8,615378007,10824790,556054591,614948396,624004540,6,7,7,12,2,0.7272727273,0.75,0.75,0.75,0.75
142290530,4,45389988,116003666,119218386,109366042,54321898,2,3,4,5,1,0.5,0.6,0.6666666667,0.7142857143,0.75
103629726,1,968913942,933977936,133846324,621080162,790362169,1,1,1,1,1,0,0,0,0,0
81277159,2,609734843,7913098,152591830,16403353,32758526,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
82779828,1,808414531,781979893,968794706,616481060,99287419,1,1,1,1,1,0,0,0,0,0
67504134,10,145051095,15334899,42068101,29303690,831886556,20,16,11,2,2,0.75,0.7619047619,0.7647058824,0.8,0.8
1486778,1,960047186,602081101,8954661,2289338,52191590,1,1,1,1,1,0,0,0,0,0
969239529,1,940032311,147677319,88060855,808906507,195368535,1,1,1,1,1,0,0,0,0,0
8500159,1,780386269,949678213,112772652,789665333,57190100,1,1,1,1,1,0,0,0,0,0
78441285,1,967533683,968083621,58347543,145689746,24212375,1,2,2,2,3,0,0.5,0.5,0.5,0.6666666667
1704527,2,624860334,139747026,147425086,167531362,104288167,2,3,3,1,1,0,0.3333333333,0.3333333333,0.5,0.5
608830949,1,199723045,803602205,36762243,94511883,966665346,1,1,1,1,1,0,0,0,0,0
56685530,6,40745846,836642439,326905809,118717529,23019800,9,2,2,2,2,0.6363636364,0.6666666667,0.6666666667,0.6666666667,0.6666666667
97711196,1,1479369,64316714,6241236,121482764,189135846,1,1,1,1,2,0,0,0,0,0.5
17660937,1,802309505,937536167,125988639,3954807,196798714,1,1,1,1,1,0,0,0,0,0
829695084,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
199654765,6,101719243,154279434,11588530,877959817,556121200,3,3,3,3,4,0.7142857143,0.7142857143,0.7142857143,0.7142857143,0.75
11158813,2,58167842,34348172,884759507,77261980,514665843,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
169521528,1,182755454,556500585,612539135,2163178,11478401,3,7,1,3,1,0.6666666667,0.8571428571,1,1,1
31344984,2,124347944,198612053,968881271,67490086,16180445,2,1,1,1,1,0,0.5,0.5,0.5,0.5
617625236,4,959133554,7980006,830361395,611951096,806710588,2,3,4,5,1,0.5,0.6,0.6666666667,0.7142857143,0.75
154044978,1,50563832,364466719,116275694,11210648,62302112,1,2,6,9,17,0,0.5,0.8333333333,0.8888888889,0.9411764706
858846892,2,942720843,969088082,824640077,78716494,616487935,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
122382489,1,782806673,790931732,828520333,827451386,783267321,1,1,1,1,1,0,0,0,0,0
796867083,1,186641259,131701732,152722773,958016545,42398839,1,1,1,1,1,0,0,0,0,0
112865048,1,940032311,147677319,88060855,808906507,195368535,1,1,1,1,1,0,0,0,0,0
157227836,1,54671359,26615208,160036539,962430265,241605914,1,1,1,1,1,0,0,0,0,0
609570742,8,109366877,144506081,601242910,19804678,142120331,4,3,3,3,7,0.5,0.625,0.625,0.625,0.6363636364
85652881,1,118809987,9814216,5161963,86068038,132705489,1,1,3,3,4,0,0,0.6666666667,0.6666666667,0.75
